108;30;1;1;1:43.478;103478
108;22;1;2;1:45.068;105068
108;2;1;3;1:50.921;110921
108;31;1;4;1:51.388;111388
108;49;1;5;1:52.134;112134
108;18;1;6;1:52.505;112505
108;35;1;7;1:52.916;112916
108;4;1;8;1:53.403;113403
108;15;1;9;1:55.163;115163
108;14;1;10;1:56.961;116961
108;44;1;11;1:57.579;117579
108;51;1;12;1:57.867;117867
108;23;1;13;1:58.559;118559
108;17;1;14;1:59.221;119221
108;52;1;15;2:03.185;123185
108;42;1;16;2:04.293;124293
108;8;1;17;2:04.917;124917
108;21;1;18;2:06.625;126625
108;43;1;19;2:09.888;129888
108;50;1;20;2:11.555;131555
108;22;2;2;1:37.252;97252
108;30;2;1;1:37.629;97629
108;31;2;3;1:40.983;100983
108;49;2;5;1:41.207;101207
108;2;2;4;1:41.490;101490
108;18;2;6;1:41.808;101808
108;4;2;8;1:41.947;101947
108;15;2;9;1:42.215;102215
108;35;2;7;1:42.410;102410
108;51;2;10;1:42.637;102637
108;17;2;13;1:43.525;103525
108;44;2;11;1:43.716;103716
108;23;2;12;1:43.781;103781
108;52;2;14;1:43.874;103874
108;21;2;17;1:44.906;104906
108;8;2;15;1:45.144;105144
108;42;2;16;1:46.557;106557
108;43;2;18;1:46.612;106612
108;50;2;19;1:48.099;108099
108;14;2;20;2:06.390;126390
108;30;3;1;1:36.956;96956
108;22;3;2;1:37.248;97248
108;31;3;3;1:37.725;97725
108;8;3;15;1:37.937;97937
108;17;3;13;1:39.098;99098
108;23;3;12;1:39.109;99109
108;52;3;14;1:39.187;99187
108;15;3;9;1:39.384;99384
108;44;3;10;1:39.651;99651
108;21;3;17;1:40.193;100193
108;49;3;4;1:40.203;100203
108;4;3;6;1:40.249;100249
108;42;3;16;1:40.442;100442
108;51;3;11;1:40.473;100473
108;43;3;18;1:41.299;101299
108;18;3;7;1:41.342;101342
108;35;3;8;1:41.434;101434
108;2;3;5;1:42.116;102116
108;14;3;20;1:42.318;102318
108;50;3;19;1:42.599;102599
108;31;4;3;1:34.663;94663
108;8;4;14;1:36.111;96111
108;14;4;18;1:36.308;96308
108;21;4;16;1:36.661;96661
108;42;4;15;1:36.709;96709
108;4;4;5;1:37.048;97048
108;22;4;2;1:37.168;97168
108;30;4;1;1:37.190;97190
108;52;4;13;1:37.694;97694
108;17;4;11;1:37.736;97736
108;23;4;10;1:37.795;97795
108;44;4;9;1:37.938;97938
108;43;4;17;1:38.227;98227
108;49;4;4;1:38.973;98973
108;15;4;7;1:39.517;99517
108;50;4;19;1:40.985;100985
108;2;4;6;1:41.467;101467
108;18;4;8;1:41.868;101868
108;51;4;12;1:42.955;102955
108;35;4;20;2:06.658;126658
108;14;5;17;1:33.070;93070
108;4;5;4;1:33.596;93596
108;31;5;3;1:33.619;93619
108;43;5;16;1:35.821;95821
108;30;5;1;1:36.426;96426
108;52;5;11;1:37.000;97000
108;23;5;7;1:37.054;97054
108;22;5;2;1:37.086;97086
108;21;5;14;1:37.403;97403
108;8;5;12;1:37.632;97632
108;15;5;6;1:38.208;98208
108;17;5;9;1:38.708;98708
108;42;5;15;1:38.940;98940
108;44;5;10;1:39.570;99570
108;49;5;5;1:40.609;100609
108;50;5;19;1:40.645;100645
108;35;5;20;1:40.876;100876
108;51;5;13;1:41.224;101224
108;2;5;8;1:42.231;102231
108;18;5;18;2:05.251;125251
108;14;6;15;1:32.569;92569
108;4;6;3;1:32.712;92712
108;31;6;2;1:33.562;93562
108;21;6;11;1:33.563;93563
108;17;6;6;1:33.631;93631
108;35;6;17;1:33.891;93891
108;44;6;7;1:33.977;93977
108;43;6;13;1:34.963;94963
108;23;6;5;1:35.156;95156
108;30;6;1;1:36.441;96441
108;15;6;4;1:36.632;96632
108;52;6;8;1:36.644;96644
108;8;6;9;1:37.012;97012
108;42;6;12;1:37.447;97447
108;18;6;18;1:39.732;99732
108;50;6;19;1:40.098;100098
108;2;6;10;1:40.532;100532
108;51;6;14;1:41.809;101809
108;49;6;16;2:04.194;124194
108;4;7;2;1:31.973;91973
108;31;7;1;1:32.319;92319
108;35;7;14;1:32.643;92643
108;15;7;3;1:32.832;92832
108;44;7;6;1:32.912;92912
108;17;7;5;1:33.179;93179
108;23;7;4;1:33.238;93238
108;14;7;12;1:33.637;93637
108;43;7;11;1:33.753;93753
108;8;7;7;1:34.438;94438
108;18;7;15;1:34.473;94473
108;42;7;10;1:35.254;95254
108;50;7;17;1:38.489;98489
108;21;7;9;1:38.583;98583
108;51;7;13;1:40.505;100505
108;49;7;16;1:41.361;101361
108;2;7;18;2:05.253;125253
108;30;7;8;2:06.692;126692
108;4;8;2;1:30.164;90164
108;31;8;1;1:31.107;91107
108;23;8;4;1:32.474;92474
108;15;8;3;1:32.747;92747
108;8;8;6;1:33.171;93171
108;17;8;5;1:34.142;94142
108;35;8;10;1:36.779;96779
108;14;8;8;1:37.437;97437
108;18;8;11;1:39.478;99478
108;49;8;13;1:40.614;100614
108;50;8;14;1:40.651;100651
108;30;8;7;1:41.899;101899
108;2;8;17;1:50.006;110006
108;21;8;12;1:59.716;119716
108;44;8;9;2:00.442;120442
108;51;8;16;2:04.496;124496
108;42;8;15;2:05.896;125896
108;2;9;16;1:46.794;106794
108;51;9;17;1:49.652;109652
108;50;9;14;1:53.807;113807
108;42;9;15;1:54.099;114099
108;49;9;12;1:56.338;116338
108;18;9;11;1:57.929;117929
108;21;9;13;1:58.649;118649
108;35;9;9;2:03.946;123946
108;44;9;10;2:06.657;126657
108;14;9;8;2:11.164;131164
108;30;9;7;2:12.018;132018
108;8;9;6;2:21.190;141190
108;17;9;5;2:27.156;147156
108;15;9;3;2:27.560;147560
108;23;9;4;2:28.387;148387
108;4;9;2;2:41.947;161947
108;31;9;1;2:46.999;166999
108;2;10;15;2:34.751;154751
108;51;10;16;2:35.069;155069
108;42;10;14;2:35.140;155140
108;49;10;11;2:36.430;156430
108;21;10;12;2:36.446;156446
108;50;10;13;2:36.679;156679
108;18;10;10;2:36.992;156992
108;23;10;3;2:37.324;157324
108;15;10;2;2:37.864;157864
108;35;10;8;2:37.934;157934
108;17;10;4;2:37.985;157985
108;44;10;9;2:38.012;158012
108;8;10;5;2:38.043;158043
108;14;10;7;2:38.259;158259
108;30;10;6;2:38.278;158278
108;31;10;1;2:38.623;158623
108;4;10;17;2:58.163;178163
108;4;11;17;2:23.647;143647
108;14;11;7;2:27.526;147526
108;18;11;10;2:27.546;147546
108;21;11;12;2:27.819;147819
108;44;11;9;2:27.883;147883
108;51;11;16;2:28.001;148001
108;30;11;6;2:28.124;148124
108;42;11;14;2:28.200;148200
108;49;11;11;2:28.234;148234
108;35;11;8;2:28.515;148515
108;8;11;5;2:28.653;148653
108;2;11;15;2:28.791;148791
108;50;11;13;2:28.799;148799
108;17;11;4;2:29.685;149685
108;23;11;3;2:30.064;150064
108;15;11;2;2:30.203;150203
108;31;11;1;2:30.891;150891
108;31;12;1;1:30.844;90844
108;30;12;5;1:31.480;91480
108;8;12;4;1:31.553;91553
108;35;12;8;1:31.693;91693
108;23;12;3;1:31.943;91943
108;15;12;2;1:31.996;91996
108;18;12;9;1:32.002;92002
108;14;12;7;1:32.827;92827
108;44;12;10;1:33.544;93544
108;17;12;6;1:33.671;93671
108;49;12;11;1:33.985;93985
108;21;12;12;1:34.272;94272
108;2;12;15;1:35.231;95231
108;51;12;16;1:35.318;95318
108;50;12;13;1:35.496;95496
108;4;12;17;1:35.669;95669
108;42;12;14;1:36.057;96057
108;31;13;1;1:29.415;89415
108;30;13;5;1:30.026;90026
108;17;13;6;1:30.053;90053
108;8;13;4;1:30.451;90451
108;14;13;7;1:30.469;90469
108;23;13;3;1:30.476;90476
108;15;13;2;1:30.629;90629
108;18;13;9;1:30.667;90667
108;44;13;10;1:31.014;91014
108;35;13;8;1:31.172;91172
108;49;13;11;1:31.922;91922
108;21;13;12;1:31.983;91983
108;51;13;15;1:33.139;93139
108;42;13;14;1:33.600;93600
108;4;13;17;1:34.396;94396
108;50;13;13;1:34.412;94412
108;2;13;16;1:34.609;94609
108;31;14;1;1:28.692;88692
108;17;14;6;1:29.697;89697
108;30;14;5;1:30.177;90177
108;35;14;8;1:30.193;90193
108;8;14;4;1:30.195;90195
108;15;14;2;1:30.334;90334
108;23;14;3;1:30.361;90361
108;18;14;9;1:30.441;90441
108;14;14;7;1:30.483;90483
108;44;14;10;1:31.103;91103
108;49;14;11;1:32.338;92338
108;21;14;12;1:32.426;92426
108;4;14;17;1:33.485;93485
108;2;14;16;1:33.519;93519
108;51;14;15;1:33.865;93865
108;50;14;13;1:34.058;94058
108;42;14;14;1:34.122;94122
108;31;15;1;1:28.129;88129
108;14;15;7;1:29.419;89419
108;15;15;2;1:29.749;89749
108;23;15;3;1:29.772;89772
108;8;15;4;1:29.948;89948
108;30;15;5;1:29.952;89952
108;17;15;6;1:30.001;90001
108;35;15;8;1:30.498;90498
108;18;15;9;1:30.612;90612
108;44;15;10;1:30.779;90779
108;49;15;11;1:32.194;92194
108;21;15;12;1:32.691;92691
108;51;15;14;1:33.514;93514
108;50;15;13;1:33.870;93870
108;2;15;16;1:34.433;94433
108;4;15;17;1:34.484;94484
108;42;15;15;1:34.535;94535
108;31;16;1;1:29.023;89023
108;30;16;5;1:29.822;89822
108;15;16;2;1:29.862;89862
108;8;16;4;1:29.882;89882
108;14;16;6;1:29.922;89922
108;23;16;3;1:29.943;89943
108;18;16;8;1:30.401;90401
108;35;16;7;1:30.858;90858
108;44;16;9;1:31.110;91110
108;21;16;11;1:32.048;92048
108;49;16;10;1:32.216;92216
108;4;16;16;1:33.306;93306
108;42;16;14;1:33.488;93488
108;51;16;13;1:33.522;93522
108;50;16;12;1:33.566;93566
108;2;16;15;1:33.585;93585
108;8;17;1;1:30.167;90167
108;30;17;2;1:30.776;90776
108;35;17;4;1:30.998;90998
108;14;17;3;1:31.007;91007
108;18;17;5;1:31.255;91255
108;44;17;6;1:32.426;92426
108;49;17;8;1:33.387;93387
108;21;17;9;1:33.409;93409
108;50;17;11;1:35.638;95638
108;42;17;12;1:38.007;98007
108;2;17;14;1:40.872;100872
108;4;17;15;1:42.040;102040
108;31;17;7;1:53.900;113900
108;15;17;10;1:55.976;115976
108;23;17;13;2:09.808;129808
108;4;18;14;2:03.179;123179
108;2;18;13;2:04.247;124247
108;42;18;12;2:07.089;127089
108;23;18;15;2:07.260;127260
108;50;18;11;2:08.989;128989
108;15;18;10;2:16.776;136776
108;21;18;9;2:19.315;139315
108;49;18;8;2:19.570;139570
108;31;18;7;2:22.990;142990
108;44;18;6;2:25.948;145948
108;35;18;4;2:28.980;148980
108;18;18;5;2:29.024;149024
108;14;18;3;2:31.400;151400
108;8;18;1;2:31.716;151716
108;30;18;2;2:32.569;152569
108;49;19;8;2:34.529;154529
108;21;19;9;2:34.548;154548
108;42;19;12;2:34.723;154723
108;2;19;13;2:34.806;154806
108;4;19;14;2:34.814;154814
108;31;19;7;2:34.909;154909
108;44;19;6;2:34.924;154924
108;23;19;15;2:34.933;154933
108;18;19;5;2:35.009;155009
108;50;19;11;2:35.329;155329
108;8;19;1;2:35.378;155378
108;35;19;4;2:35.382;155382
108;15;19;10;2:35.430;155430
108;30;19;2;2:35.475;155475
108;14;19;3;2:35.654;155654
108;23;20;15;2:22.273;142273
108;4;20;14;2:23.057;143057
108;2;20;13;2:23.361;143361
108;42;20;12;2:23.739;143739
108;15;20;10;2:23.810;143810
108;50;20;11;2:24.366;144366
108;31;20;7;2:25.276;145276
108;21;20;9;2:25.433;145433
108;44;20;6;2:25.590;145590
108;49;20;8;2:25.789;145789
108;14;20;3;2:25.995;145995
108;18;20;5;2:26.195;146195
108;35;20;4;2:26.452;146452
108;30;20;2;2:26.894;146894
108;8;20;1;2:27.629;147629
108;30;21;2;1:29.108;89108
108;8;21;1;1:29.200;89200
108;35;21;4;1:30.759;90759
108;14;21;3;1:30.836;90836
108;18;21;5;1:31.038;91038
108;31;21;6;1:31.555;91555
108;44;21;7;1:32.590;92590
108;49;21;8;1:32.658;92658
108;21;21;9;1:32.885;92885
108;15;21;10;1:33.801;93801
108;50;21;11;1:34.397;94397
108;42;21;12;1:34.895;94895
108;4;21;13;1:35.745;95745
108;23;21;14;1:42.773;102773
108;30;22;2;1:28.394;88394
108;14;22;3;1:29.102;89102
108;8;22;1;1:29.161;89161
108;31;22;6;1:29.835;89835
108;18;22;5;1:29.989;89989
108;35;22;4;1:30.055;90055
108;44;22;7;1:30.543;90543
108;49;22;8;1:31.069;91069
108;21;22;9;1:31.228;91228
108;23;22;14;1:31.315;91315
108;4;22;13;1:31.627;91627
108;15;22;10;1:31.761;91761
108;50;22;11;1:32.711;92711
108;42;22;12;1:33.056;93056
108;14;23;3;1:29.009;89009
108;8;23;1;1:29.528;89528
108;30;23;2;1:29.607;89607
108;44;23;7;1:29.694;89694
108;35;23;4;1:29.785;89785
108;18;23;5;1:29.865;89865
108;31;23;6;1:30.105;90105
108;23;23;14;1:30.462;90462
108;21;23;9;1:30.608;90608
108;49;23;8;1:30.766;90766
108;15;23;10;1:31.384;91384
108;4;23;13;1:32.243;92243
108;42;23;12;1:32.316;92316
