1;18;1;1;1:35.652;95652
1;20;1;2;1:39.647;99647
1;13;1;3;1:40.201;100201
1;9;1;4;1:41.250;101250
1;8;1;5;1:41.712;101712
1;3;1;6;1:42.659;102659
1;22;1;7;1:43.773;103773
1;6;1;8;1:44.899;104899
1;12;1;9;1:46.565;106565
1;67;1;10;1:47.250;107250
1;21;1;11;1:48.102;108102
1;7;1;12;1:48.449;108449
1;1;1;13;1:49.088;109088
1;4;1;14;1:49.367;109367
1;15;1;15;1:49.525;109525
1;10;1;16;1:50.013;110013
1;2;1;17;2:37.754;157754
1;16;1;18;2:38.132;158132
1;17;1;19;3:04.966;184966
1;18;2;1;1:30.612;90612
1;20;2;2;1:31.173;91173
1;8;2;5;1:31.442;91442
1;9;2;4;1:31.450;91450
1;13;2;3;1:31.642;91642
1;22;2;7;1:31.887;91887
1;3;2;6;1:32.091;92091
1;6;2;8;1:32.734;92734
1;67;2;10;1:33.621;93621
1;21;2;11;1:33.676;93676
1;1;2;12;1:33.740;93740
1;12;2;9;1:33.814;93814
1;15;2;14;1:34.164;94164
1;10;2;16;1:34.595;94595
1;7;2;13;1:34.838;94838
1;4;2;15;1:34.983;94983
1;2;2;17;1:37.640;97640
1;16;2;18;1:38.550;98550
1;17;2;19;1:49.274;109274
1;20;3;2;1:29.752;89752
1;18;3;1;1:29.848;89848
1;13;3;3;1:30.122;90122
1;9;3;4;1:30.779;90779
1;22;3;7;1:31.130;91130
1;3;3;6;1:31.148;91148
1;8;3;5;1:31.560;91560
1;1;3;11;1:31.600;91600
1;2;3;17;1:31.697;91697
1;16;3;18;1:31.722;91722
1;4;3;15;1:32.175;92175
1;10;3;16;1:32.289;92289
1;15;3;14;1:32.445;92445
1;7;3;13;1:32.533;92533
1;6;3;8;1:32.684;92684
1;12;3;9;1:33.280;93280
1;67;3;10;1:33.338;93338
1;21;3;12;1:33.729;93729
1;17;3;19;1:39.890;99890
1;20;4;2;1:28.999;88999
1;18;4;1;1:29.223;89223
1;8;4;5;1:29.507;89507
1;13;4;3;1:29.532;89532
1;9;4;4;1:29.659;89659
1;3;4;6;1:29.660;89660
1;22;4;7;1:30.070;90070
1;6;4;8;1:30.952;90952
1;1;4;10;1:31.067;91067
1;12;4;9;1:31.407;91407
1;16;4;18;1:31.430;91430
1;2;4;17;1:31.867;91867
1;15;4;13;1:32.789;92789
1;21;4;12;1:33.055;93055
1;67;4;11;1:33.065;93065
1;17;4;19;1:33.096;93096
1;4;4;15;1:33.114;93114
1;7;4;14;1:33.542;93542
1;10;4;16;1:33.691;93691
1;18;5;1;1:28.787;88787
1;20;5;2;1:28.849;88849
1;13;5;3;1:29.412;89412
1;3;5;6;1:29.468;89468
1;8;5;5;1:29.529;89529
1;9;5;4;1:29.530;89530
1;22;5;7;1:29.935;89935
1;6;5;8;1:30.152;90152
1;67;5;11;1:31.349;91349
1;10;5;16;1:31.784;91784
1;21;5;12;1:31.824;91824
1;4;5;14;1:31.831;91831
1;16;5;18;1:31.938;91938
1;15;5;13;1:31.999;91999
1;12;5;9;1:32.127;92127
1;1;5;10;1:32.129;92129
1;2;5;17;1:32.234;92234
1;17;5;19;1:32.341;92341
1;7;5;15;1:32.565;92565
1;20;6;2;1:28.424;88424
1;18;6;1;1:28.513;88513
1;3;6;6;1:29.643;89643
1;22;6;7;1:29.669;89669
1;13;6;3;1:29.720;89720
1;9;6;4;1:29.854;89854
1;6;6;8;1:29.923;89923
1;8;6;5;1:30.237;90237
1;1;6;9;1:30.469;90469
1;10;6;15;1:31.278;91278
1;67;6;11;1:31.389;91389
1;21;6;12;1:31.454;91454
1;4;6;14;1:31.556;91556
1;15;6;13;1:31.589;91589
1;17;6;19;1:31.841;91841
1;12;6;10;1:31.900;91900
1;2;6;17;1:32.036;92036
1;16;6;18;1:32.133;92133
1;7;6;16;1:33.294;93294
1;20;7;2;1:28.235;88235
1;18;7;1;1:28.246;88246
1;1;7;9;1:29.488;89488
1;22;7;7;1:29.642;89642
1;6;7;8;1:30.057;90057
1;13;7;3;1:30.134;90134
1;9;7;4;1:30.156;90156
1;3;7;6;1:30.181;90181
1;8;7;5;1:30.547;90547
1;7;7;16;1:30.891;90891
1;12;7;10;1:31.121;91121
1;67;7;11;1:31.155;91155
1;21;7;12;1:31.510;91510
1;15;7;13;1:31.559;91559
1;10;7;15;1:31.640;91640
1;2;7;17;1:31.659;91659
1;4;7;14;1:31.683;91683
1;16;7;18;1:31.712;91712
1;17;7;19;1:31.952;91952
1;20;8;2;1:28.140;88140
1;18;8;1;1:28.248;88248
1;6;8;8;1:30.173;90173
1;1;8;9;1:30.302;90302
1;22;8;7;1:30.696;90696
1;13;8;3;1:30.918;90918
1;9;8;4;1:30.994;90994
1;12;8;10;1:31.001;91001
1;67;8;11;1:31.047;91047
1;21;8;12;1:31.106;91106
1;10;8;15;1:31.190;91190
1;4;8;14;1:31.290;91290
1;15;8;13;1:31.294;91294
1;3;8;6;1:31.501;91501
1;8;8;5;1:31.548;91548
1;7;8;16;1:31.645;91645
1;2;8;17;1:31.801;91801
1;17;8;19;1:32.116;92116
1;16;8;18;1:33.188;93188
1;20;9;2;1:28.331;88331
1;18;9;1;1:28.624;88624
1;67;9;11;1:30.835;90835
1;1;9;9;1:30.889;90889
1;6;9;8;1:30.965;90965
1;21;9;12;1:31.040;91040
1;4;9;14;1:31.083;91083
1;12;9;10;1:31.128;91128
1;15;9;13;1:31.175;91175
1;10;9;15;1:31.218;91218
1;9;9;4;1:31.634;91634
1;17;9;19;1:32.155;92155
1;13;9;3;1:32.283;92283
1;22;9;7;1:32.295;92295
1;3;9;6;1:32.315;92315
1;8;9;5;1:32.420;92420
1;16;9;18;1:32.910;92910
1;2;9;17;1:33.491;93491
1;7;9;16;1:52.298;112298
1;18;10;1;1:28.332;88332
1;20;10;2;1:28.970;88970
1;3;10;5;1:30.219;90219
1;67;10;10;1:31.252;91252
1;21;10;11;1:31.255;91255
1;12;10;9;1:31.351;91351
1;4;10;12;1:31.569;91569
1;10;10;13;1:31.589;91589
1;17;10;19;1:32.009;92009
1;16;10;18;1:32.037;92037
1;6;10;7;1:32.313;92313
1;1;10;8;1:32.418;92418
1;9;10;4;1:32.751;92751
1;2;10;17;1:33.063;93063
1;22;10;6;1:33.108;93108
1;13;10;3;1:33.750;93750
1;7;10;16;1:40.160;100160
1;15;10;15;1:47.769;107769
1;8;10;14;1:56.181;116181
1;18;11;1;1:28.439;88439
1;20;11;2;1:28.862;88862
1;6;11;6;1:30.804;90804
1;4;11;10;1:30.944;90944
1;22;11;5;1:30.996;90996
1;10;11;12;1:31.008;91008
1;21;11;9;1:31.320;91320
1;12;11;7;1:31.748;91748
1;67;11;8;1:31.784;91784
1;17;11;19;1:31.864;91864
1;2;11;17;1:32.439;92439
1;7;11;16;1:32.657;92657
1;16;11;18;1:33.072;93072
1;3;11;4;1:33.984;93984
1;9;11;3;1:34.518;94518
1;15;11;15;1:35.416;95416
1;8;11;13;1:37.097;97097
1;13;11;11;1:52.120;112120
1;1;11;14;1:55.549;115549
1;20;12;2;1:28.387;88387
1;18;12;1;1:28.676;88676
1;15;12;14;1:30.149;90149
1;10;12;10;1:30.452;90452
1;4;12;9;1:30.522;90522
1;12;12;6;1:30.838;90838
1;67;12;7;1:31.070;91070
1;21;12;8;1:31.178;91178
1;16;12;18;1:31.314;91314
1;6;12;5;1:31.343;91343
1;2;12;17;1:31.452;91452
1;8;12;13;1:31.544;91544
1;7;12;16;1:31.903;91903
1;3;12;3;1:31.984;91984
1;22;12;4;1:32.568;92568
1;17;12;19;1:34.537;94537
1;13;12;12;1:35.625;95625
1;1;12;15;1:38.029;98029
1;9;12;11;1:51.650;111650
1;20;13;2;1:28.260;88260
